1619,[],closed,2014-05-23,2014-05-23
1620,[],closed,2014-05-23,2014-05-23
1621,[],closed,2014-05-23,2014-05-23
1622,[],closed,2014-05-23,2014-05-23
1623,[],closed,2014-05-23,2014-05-23
1624,[],closed,2014-05-23,2014-05-23
1625,[],closed,2014-05-25,2014-06-26
1626,[],closed,2014-05-26,2014-05-26
1627,[],closed,2014-05-27,2014-05-30
1628,[],closed,2014-05-27,2014-11-17
1629,[],closed,2014-05-27,2014-05-30
1630,[],closed,2014-05-27,2014-06-20
1631,[],closed,2014-05-27,2014-05-30
1632,[],closed,2014-05-27,2014-05-30
1633,[],closed,2014-05-28,2014-05-30
1634,[],closed,2014-05-29,2014-06-26
1635,[],closed,2014-05-29,2014-06-26
1636,[],closed,2014-06-02,2014-06-03
